masked_user,department,role,risk_type,severity,description,evidence,severity_score
user_5268,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-17 15:11:15,1
user_5269,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-12 12:27:06,1
user_5271,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-02 04:09:41,1
user_5272,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-02 09:24:38,1
user_5274,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-08 17:16:53,1
user_5276,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-27 14:11:37,1
user_5277,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-27 11:33:06,1
user_5278,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-29 12:42:53,1
user_5281,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-18 10:18:23,1
user_5282,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-16 09:50:34,1
user_5283,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-25 10:10:10,1
user_5286,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-26 12:30:07,1
user_5288,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-15 11:05:18,1
user_5292,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-22 12:36:49,1
user_5293,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-12 15:23:15,1
user_5295,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-09 03:59:12,1
user_5299,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-21 11:47:02,1
user_5302,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-08 11:55:43,1
user_5305,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-31 17:24:20,1
user_5306,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-15 15:36:28,1
user_5310,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-26 09:27:38,1
user_5312,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-18 04:43:44,1
user_5313,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-10 09:12:14,1
user_5315,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-18 17:04:21,1
user_5317,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-02 10:26:29,1
user_5318,sales,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-08 12:17:59,1
user_5321,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-26 12:32:40,1
user_5329,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-11 18:34:09,1
user_5330,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-09 17:38:57,1
user_5332,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-24 12:47:33,1
user_5335,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-24 15:46:16,1
user_5337,it,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-23 04:24:21,1
user_5340,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-29 10:00:32,1
user_5341,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-24 10:44:05,1
user_5344,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-30 13:18:21,1
user_5345,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-02 14:03:17,1
user_5353,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-12 12:05:43,1
user_5355,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-08 14:36:49,1
user_5356,operations,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-01 17:32:12,1
user_5359,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-19 18:49:50,1
user_5365,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-14 15:54:08,1
user_5366,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-14 15:53:40,1
user_5368,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-02 09:26:07,1
user_5369,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-15 11:03:39,1
user_5371,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-24 15:01:54,1
user_5373,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-16 11:18:40,1
user_5379,finance,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-15 03:13:04,1
user_5381,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-07 14:36:40,1
user_5389,sales,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-22 15:18:15,1
user_5391,hr,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-06 17:04:43,1
user_5399,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-05 14:28:58,1
user_5406,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-31 14:13:36,1
user_5410,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-23 18:07:13,1
user_5412,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-29 09:49:51,1
user_5418,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-26 18:47:02,1
user_5421,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-29 14:44:07,1
user_5423,operations,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-23 17:13:26,1
user_5426,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-07 13:34:20,1
user_5427,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-19 14:53:38,1
user_5428,hr,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-05 14:45:16,1
user_5435,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-19 12:01:58,1
user_5440,hr,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-02 02:59:50,1
user_5443,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-22 09:50:38,1
user_5444,hr,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-01 10:44:51,1
user_5445,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-21 14:07:59,1
user_5446,sales,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-18 11:01:18,1
user_5451,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-05 16:27:15,1
user_5452,sales,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-10-01 12:27:43,1
user_5457,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-08-14 13:02:31,1
user_5462,it,manager,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-10 12:43:38,1
user_5466,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-27 17:10:08,1
user_5467,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-03-30 11:38:53,1
user_5475,finance,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-07 10:47:12,1
user_5476,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-12-09 17:49:53,1
user_5477,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-07 10:32:35,1
user_5483,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-04-24 10:55:28,1
user_5485,finance,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-01-24 11:35:04,1
user_5486,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-05-25 17:14:35,1
user_5488,it,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-29 03:32:28,1
user_5490,operations,engineer,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-11-26 11:57:31,1
user_5495,finance,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-09-26 12:20:57,1
user_5502,it,analyst,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-02-03 15:59:51,1
user_5504,it,admin,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-07-19 14:13:04,1
user_5508,operations,intern,Dormant active account,Low,Active account with no recent activity (last 180 days).,last_seen = 2024-06-14 10:50:17,1
