masked_user,total_events,malicious_events,avg_anomaly_score,max_anomaly_score,off_hours_events,weekend_events,unique_sources,unique_devices,first_seen,last_seen,off_hours_ratio,weekend_ratio
user_5543,1,0,0.4916,0.4916,0,1,1,1,2024-10-19 13:39:14,2024-10-19 13:39:14,0.0,1.0
user_5549,1,1,0.9669,0.9669,1,0,1,1,2024-12-10 03:07:15,2024-12-10 03:07:15,1.0,0.0
user_5550,1,0,0.3459,0.3459,0,0,1,1,2024-11-08 15:20:02,2024-11-08 15:20:02,0.0,0.0
user_5552,1,0,0.2515,0.2515,0,1,1,1,2024-12-22 12:22:32,2024-12-22 12:22:32,0.0,1.0
user_5555,2,0,0.040150000000000005,0.0723,0,1,2,2,2024-05-31 18:18:10,2024-08-31 15:25:10,0.0,0.5
user_5556,1,1,0.9636,0.9636,1,1,1,1,2024-04-06 04:12:48,2024-04-06 04:12:48,1.0,1.0
user_5558,2,0,0.08465,0.1225,0,0,2,2,2024-01-17 12:19:21,2024-08-23 15:13:49,0.0,0.0
user_5559,1,0,0.4228,0.4228,0,0,1,1,2024-05-08 16:16:55,2024-05-08 16:16:55,0.0,0.0
user_5560,1,0,0.3217,0.3217,0,1,1,1,2024-05-05 11:59:58,2024-05-05 11:59:58,0.0,1.0
user_5564,1,0,0.4657,0.4657,0,1,1,1,2024-07-20 09:06:11,2024-07-20 09:06:11,0.0,1.0
user_5565,1,0,0.3952,0.3952,0,0,1,1,2024-06-17 16:29:32,2024-06-17 16:29:32,0.0,0.0
user_5570,1,0,0.4997,0.4997,0,0,1,1,2024-04-26 11:19:27,2024-04-26 11:19:27,0.0,0.0
user_5571,1,0,0.2135,0.2135,0,0,1,1,2024-03-21 12:15:26,2024-03-21 12:15:26,0.0,0.0
user_5572,1,0,0.0637,0.0637,0,0,1,1,2024-05-30 09:34:52,2024-05-30 09:34:52,0.0,0.0
user_5573,1,0,0.1148,0.1148,0,1,1,1,2024-08-03 18:04:51,2024-08-03 18:04:51,0.0,1.0
user_5577,1,0,0.4193,0.4193,0,0,1,1,2024-09-27 11:47:59,2024-09-27 11:47:59,0.0,0.0
user_5578,1,0,0.3176,0.3176,0,0,1,1,2024-05-30 14:21:57,2024-05-30 14:21:57,0.0,0.0
user_5584,1,0,0.3807,0.3807,0,0,1,1,2024-02-06 17:24:41,2024-02-06 17:24:41,0.0,0.0
user_5586,1,1,0.9645,0.9645,1,1,1,1,2024-10-05 01:50:05,2024-10-05 01:50:05,1.0,1.0
user_5588,2,1,0.6657,0.9721,1,0,2,2,2024-01-04 02:21:02,2024-02-27 14:39:46,0.5,0.0
user_5591,1,0,0.4782,0.4782,0,1,1,1,2024-06-30 18:37:49,2024-06-30 18:37:49,0.0,1.0
user_5592,1,0,0.2578,0.2578,0,0,1,1,2024-03-29 14:57:12,2024-03-29 14:57:12,0.0,0.0
user_5593,1,0,0.3829,0.3829,0,0,1,1,2024-10-04 09:51:49,2024-10-04 09:51:49,0.0,0.0
user_5594,1,0,0.0955,0.0955,0,0,1,1,2024-04-26 14:05:59,2024-04-26 14:05:59,0.0,0.0
user_5595,1,1,0.9806,0.9806,1,0,1,1,2024-08-28 02:44:05,2024-08-28 02:44:05,1.0,0.0
user_5598,1,0,0.0029,0.0029,0,0,1,1,2024-11-06 10:37:33,2024-11-06 10:37:33,0.0,0.0
user_5601,1,0,0.1625,0.1625,0,1,1,1,2024-06-30 09:41:14,2024-06-30 09:41:14,0.0,1.0
user_5602,1,0,0.4252,0.4252,0,0,1,1,2024-02-27 15:14:46,2024-02-27 15:14:46,0.0,0.0
user_5603,2,0,0.2638,0.4421,0,1,2,1,2024-01-27 12:48:06,2024-06-27 18:13:13,0.0,0.5
user_5607,1,0,0.0568,0.0568,0,0,1,1,2024-05-01 13:09:29,2024-05-01 13:09:29,0.0,0.0
user_5608,1,0,0.4792,0.4792,0,1,1,1,2024-06-08 11:12:31,2024-06-08 11:12:31,0.0,1.0
user_5610,2,0,0.27875,0.3494,0,0,2,2,2024-11-11 09:59:05,2024-11-15 13:23:39,0.0,0.0
user_5613,2,0,0.09605,0.12,0,0,2,1,2024-03-27 16:35:33,2024-07-22 17:43:21,0.0,0.0
user_5616,1,1,0.9686,0.9686,1,0,1,1,2024-09-25 03:31:32,2024-09-25 03:31:32,1.0,0.0
user_5621,3,1,0.5623,0.9988,1,1,3,2,2024-02-18 15:54:57,2024-09-13 10:26:21,0.3333333333333333,0.3333333333333333
user_5622,1,0,0.4958,0.4958,0,0,1,1,2024-06-26 11:47:01,2024-06-26 11:47:01,0.0,0.0
user_5624,1,1,0.9883,0.9883,1,0,1,1,2024-12-10 02:14:49,2024-12-10 02:14:49,1.0,0.0
user_5626,2,0,0.049600000000000005,0.0879,0,1,2,2,2024-07-14 09:14:35,2024-12-16 11:06:15,0.0,0.5
user_5630,1,0,0.4127,0.4127,0,1,1,1,2024-10-27 15:00:42,2024-10-27 15:00:42,0.0,1.0
user_5631,1,0,0.3978,0.3978,0,0,1,1,2024-01-04 17:22:43,2024-01-04 17:22:43,0.0,0.0
user_5633,1,0,0.1071,0.1071,0,0,1,1,2024-06-21 12:10:53,2024-06-21 12:10:53,0.0,0.0
user_5634,2,1,0.541,0.9401,1,0,2,2,2024-07-30 11:38:15,2024-10-29 03:35:09,0.5,0.0
user_5635,1,0,0.1112,0.1112,0,0,1,1,2024-10-14 12:59:14,2024-10-14 12:59:14,0.0,0.0
user_5637,2,0,0.25825,0.3562,0,0,2,2,2024-04-30 09:05:22,2024-11-05 17:11:52,0.0,0.0
user_5638,1,0,0.1655,0.1655,0,0,1,1,2024-11-29 10:37:58,2024-11-29 10:37:58,0.0,0.0
user_5639,1,0,0.2783,0.2783,0,0,1,1,2024-11-01 13:17:53,2024-11-01 13:17:53,0.0,0.0
user_5640,2,1,0.45525000000000004,0.9088,1,0,2,2,2024-03-18 01:31:29,2024-11-19 18:13:54,0.5,0.0
user_5642,1,0,0.2648,0.2648,0,0,1,1,2024-11-06 18:57:11,2024-11-06 18:57:11,0.0,0.0
user_5649,1,0,0.1458,0.1458,0,0,1,1,2024-11-18 16:38:20,2024-11-18 16:38:20,0.0,0.0
user_5652,3,0,0.26426666666666665,0.3888,0,0,3,2,2024-02-06 12:31:24,2024-07-10 16:10:08,0.0,0.0
user_5654,2,0,0.36355000000000004,0.4384,0,2,2,2,2024-02-04 15:40:32,2024-03-09 14:21:57,0.0,1.0
user_5655,1,0,0.1238,0.1238,0,1,1,1,2024-09-14 10:06:36,2024-09-14 10:06:36,0.0,1.0
user_5658,2,0,0.32015000000000005,0.3779,0,1,2,1,2024-02-01 13:03:51,2024-03-23 12:27:24,0.0,0.5
user_5660,1,1,0.9051,0.9051,1,0,1,1,2024-10-25 04:41:30,2024-10-25 04:41:30,1.0,0.0
user_5661,2,0,0.2192,0.2683,0,1,2,1,2024-05-17 12:24:56,2024-05-26 09:08:22,0.0,0.5
user_5665,1,0,0.2836,0.2836,0,1,1,1,2024-09-22 11:09:03,2024-09-22 11:09:03,0.0,1.0
user_5668,1,0,0.4223,0.4223,0,0,1,1,2024-09-06 10:25:54,2024-09-06 10:25:54,0.0,0.0
user_5674,1,0,0.2423,0.2423,0,1,1,1,2024-02-24 14:09:09,2024-02-24 14:09:09,0.0,1.0
user_5675,1,0,0.0044,0.0044,0,0,1,1,2024-11-29 15:58:07,2024-11-29 15:58:07,0.0,0.0
user_5679,1,1,0.9138,0.9138,1,0,1,1,2024-09-09 04:24:55,2024-09-09 04:24:55,1.0,0.0
user_5682,1,1,0.9271,0.9271,1,0,1,1,2024-08-08 02:22:14,2024-08-08 02:22:14,1.0,0.0
user_5686,1,1,0.9512,0.9512,1,0,1,1,2024-03-13 02:34:53,2024-03-13 02:34:53,1.0,0.0
user_5687,1,0,0.3651,0.3651,0,0,1,1,2024-03-08 10:25:59,2024-03-08 10:25:59,0.0,0.0
user_5688,2,0,0.31584999999999996,0.493,0,2,2,2,2024-04-14 15:11:07,2024-09-14 09:33:04,0.0,1.0
user_5689,2,0,0.16285,0.1711,0,0,2,2,2024-07-10 17:01:32,2024-09-05 16:53:55,0.0,0.0
user_5691,1,0,0.3041,0.3041,0,0,1,1,2024-02-02 10:42:29,2024-02-02 10:42:29,0.0,0.0
user_5694,1,0,0.2482,0.2482,0,1,1,1,2024-11-02 17:23:54,2024-11-02 17:23:54,0.0,1.0
user_5695,1,0,0.12,0.12,0,0,1,1,2024-02-28 15:40:26,2024-02-28 15:40:26,0.0,0.0
user_5696,1,0,0.4129,0.4129,0,0,1,1,2024-01-05 11:08:53,2024-01-05 11:08:53,0.0,0.0
user_5698,1,0,0.1145,0.1145,0,1,1,1,2024-02-03 12:53:40,2024-02-03 12:53:40,0.0,1.0
user_5700,2,0,0.3274,0.491,0,0,2,1,2024-01-01 09:18:21,2024-04-08 13:12:05,0.0,0.0
user_5705,1,1,0.9853,0.9853,1,1,1,1,2024-03-31 04:30:03,2024-03-31 04:30:03,1.0,1.0
user_5707,1,0,0.2122,0.2122,0,1,1,1,2024-09-15 13:06:35,2024-09-15 13:06:35,0.0,1.0
user_5709,1,1,0.9586,0.9586,1,1,1,1,2024-08-17 03:53:11,2024-08-17 03:53:11,1.0,1.0
user_5711,1,0,0.3799,0.3799,0,1,1,1,2024-03-03 18:13:00,2024-03-03 18:13:00,0.0,1.0
user_5713,1,0,0.4625,0.4625,0,1,1,1,2024-03-24 14:02:43,2024-03-24 14:02:43,0.0,1.0
user_5715,2,0,0.25529999999999997,0.493,0,0,2,2,2024-02-28 16:15:55,2024-09-26 10:38:58,0.0,0.0
user_5718,1,0,0.2432,0.2432,0,0,1,1,2024-04-29 13:04:34,2024-04-29 13:04:34,0.0,0.0
user_5720,1,1,0.934,0.934,1,0,1,1,2024-08-02 04:46:39,2024-08-02 04:46:39,1.0,0.0
user_5722,1,1,0.9179,0.9179,1,0,1,1,2024-03-15 01:27:53,2024-03-15 01:27:53,1.0,0.0
user_5725,2,0,0.2059,0.2366,0,0,2,2,2024-08-02 15:59:16,2024-11-21 15:21:31,0.0,0.0
user_5728,1,1,0.9422,0.9422,1,0,1,1,2024-12-25 02:30:15,2024-12-25 02:30:15,1.0,0.0
user_5732,1,0,0.1938,0.1938,0,0,1,1,2024-09-03 18:40:29,2024-09-03 18:40:29,0.0,0.0
user_5735,1,1,0.921,0.921,1,0,1,1,2024-02-27 01:25:36,2024-02-27 01:25:36,1.0,0.0
user_5736,1,0,0.0841,0.0841,0,0,1,1,2024-09-11 15:26:03,2024-09-11 15:26:03,0.0,0.0
user_5739,1,1,0.9694,0.9694,1,1,1,1,2024-07-28 03:13:52,2024-07-28 03:13:52,1.0,1.0
user_5744,1,0,0.1818,0.1818,0,1,1,1,2024-09-15 12:02:57,2024-09-15 12:02:57,0.0,1.0
user_5746,2,0,0.1163,0.1459,0,0,2,2,2024-07-01 09:39:59,2024-12-20 15:37:38,0.0,0.0
user_5751,1,0,0.0658,0.0658,0,0,1,1,2024-01-10 18:12:06,2024-01-10 18:12:06,0.0,0.0
user_5755,1,0,0.2444,0.2444,0,0,1,1,2024-01-11 14:12:00,2024-01-11 14:12:00,0.0,0.0
user_5756,1,0,0.4766,0.4766,0,0,1,1,2024-02-19 18:12:25,2024-02-19 18:12:25,0.0,0.0
user_5762,2,0,0.2468,0.3424,0,1,2,1,2024-02-23 15:06:43,2024-03-31 12:04:15,0.0,0.5
user_5763,1,0,0.1356,0.1356,0,0,1,1,2024-12-06 12:55:26,2024-12-06 12:55:26,0.0,0.0
user_5767,1,1,0.914,0.914,1,1,1,1,2024-08-11 03:27:00,2024-08-11 03:27:00,1.0,1.0
user_5769,2,1,0.6896,0.9019,1,2,2,1,2024-02-18 04:33:41,2024-06-15 09:44:44,0.5,1.0
user_5770,1,0,0.1869,0.1869,0,0,1,1,2024-05-02 18:44:57,2024-05-02 18:44:57,0.0,0.0
user_5771,2,1,0.69685,0.9435,1,0,2,2,2024-05-15 16:18:21,2024-08-21 02:26:50,0.5,0.0
user_5773,2,0,0.32575,0.4254,0,1,2,1,2024-09-16 18:54:40,2024-11-24 09:21:57,0.0,0.5
user_5774,1,1,0.935,0.935,1,1,1,1,2024-02-10 01:11:41,2024-02-10 01:11:41,1.0,1.0
user_5779,1,0,0.4819,0.4819,0,0,1,1,2024-04-19 11:02:37,2024-04-19 11:02:37,0.0,0.0
user_5780,2,0,0.22644999999999998,0.2596,0,0,2,2,2024-01-30 09:04:28,2024-09-13 09:04:39,0.0,0.0
user_5781,1,0,0.0228,0.0228,0,1,1,1,2024-02-24 17:38:55,2024-02-24 17:38:55,0.0,1.0
user_5782,1,0,0.0977,0.0977,0,0,1,1,2024-10-02 15:14:27,2024-10-02 15:14:27,0.0,0.0
user_5784,1,0,0.2629,0.2629,0,1,1,1,2024-11-23 15:13:18,2024-11-23 15:13:18,0.0,1.0
user_5786,2,0,0.3139,0.3667,0,1,2,1,2024-08-04 09:48:47,2024-08-13 16:00:41,0.0,0.5
user_5790,1,0,0.4765,0.4765,0,1,1,1,2024-11-09 16:12:23,2024-11-09 16:12:23,0.0,1.0
user_5791,1,0,0.4075,0.4075,0,0,1,1,2024-12-16 15:27:11,2024-12-16 15:27:11,0.0,0.0
user_5792,1,0,0.3823,0.3823,0,0,1,1,2024-06-12 14:19:20,2024-06-12 14:19:20,0.0,0.0
user_5795,1,0,0.4224,0.4224,0,0,1,1,2024-05-21 13:23:46,2024-05-21 13:23:46,0.0,0.0
user_5798,1,0,0.4498,0.4498,0,0,1,1,2024-01-12 16:30:11,2024-01-12 16:30:11,0.0,0.0
user_5799,1,0,0.1296,0.1296,0,0,1,1,2024-05-23 12:37:06,2024-05-23 12:37:06,0.0,0.0
user_5804,1,0,0.385,0.385,0,0,1,1,2024-03-11 10:27:55,2024-03-11 10:27:55,0.0,0.0
user_5805,1,0,0.2427,0.2427,0,0,1,1,2024-09-26 17:57:23,2024-09-26 17:57:23,0.0,0.0
user_5807,1,0,0.116,0.116,0,1,1,1,2024-10-27 18:34:10,2024-10-27 18:34:10,0.0,1.0
user_5808,1,0,0.4649,0.4649,0,1,1,1,2024-02-04 18:38:56,2024-02-04 18:38:56,0.0,1.0
user_5811,1,1,0.9213,0.9213,1,1,1,1,2024-02-17 04:13:47,2024-02-17 04:13:47,1.0,1.0
user_5814,2,0,0.4292,0.4463,0,1,2,2,2024-08-18 12:18:52,2024-12-24 11:02:01,0.0,0.5
user_5815,1,0,0.0301,0.0301,0,0,1,1,2024-12-19 15:01:43,2024-12-19 15:01:43,0.0,0.0
user_5818,1,0,0.2204,0.2204,0,1,1,1,2024-06-22 17:50:04,2024-06-22 17:50:04,0.0,1.0
user_5821,2,0,0.19305,0.2861,0,0,2,1,2024-05-06 18:05:23,2024-07-01 09:28:27,0.0,0.0
user_5825,3,0,0.09493333333333333,0.2756,0,1,3,2,2024-06-07 18:17:20,2024-09-06 15:36:28,0.0,0.3333333333333333
user_5827,1,0,0.3472,0.3472,0,0,1,1,2024-04-01 14:53:06,2024-04-01 14:53:06,0.0,0.0
user_5828,2,0,0.12285,0.1714,0,0,2,1,2024-02-02 18:17:25,2024-04-08 14:04:09,0.0,0.0
user_5829,1,0,0.4738,0.4738,0,0,1,1,2024-02-06 15:43:26,2024-02-06 15:43:26,0.0,0.0
user_5832,2,1,0.6279,0.9114,1,0,2,1,2024-05-21 17:15:21,2024-12-19 03:40:11,0.5,0.0
user_5835,3,1,0.46046666666666664,0.9208,1,0,3,3,2024-02-05 13:23:57,2024-03-15 18:20:18,0.3333333333333333,0.0
user_5837,1,0,0.0421,0.0421,0,1,1,1,2024-08-11 16:22:06,2024-08-11 16:22:06,0.0,1.0
user_5838,1,0,0.0407,0.0407,0,1,1,1,2024-06-09 17:37:43,2024-06-09 17:37:43,0.0,1.0
user_5839,1,0,0.4254,0.4254,0,0,1,1,2024-09-17 16:24:21,2024-09-17 16:24:21,0.0,0.0
user_5840,2,0,0.18665,0.2595,0,0,2,1,2024-01-04 11:07:37,2024-02-02 12:22:01,0.0,0.0
user_5844,2,0,0.10825,0.1653,0,1,2,1,2024-01-18 12:14:04,2024-05-19 09:50:32,0.0,0.5
user_5845,1,0,0.0505,0.0505,0,0,1,1,2024-08-08 12:47:32,2024-08-08 12:47:32,0.0,0.0
user_5852,1,0,0.3426,0.3426,0,0,1,1,2024-07-16 12:26:53,2024-07-16 12:26:53,0.0,0.0
user_5857,1,0,0.1857,0.1857,0,0,1,1,2024-03-08 16:16:11,2024-03-08 16:16:11,0.0,0.0
user_5858,1,0,0.0817,0.0817,0,0,1,1,2024-08-06 13:18:19,2024-08-06 13:18:19,0.0,0.0
user_5859,1,1,0.9537,0.9537,1,0,1,1,2024-10-07 01:42:15,2024-10-07 01:42:15,1.0,0.0
user_5863,1,0,0.3939,0.3939,0,1,1,1,2024-09-08 18:53:57,2024-09-08 18:53:57,0.0,1.0
user_5866,2,1,0.54535,0.9632,1,0,2,1,2024-10-03 04:34:43,2024-10-17 13:35:24,0.5,0.0
user_5867,1,0,0.0118,0.0118,0,0,1,1,2024-05-13 16:21:12,2024-05-13 16:21:12,0.0,0.0
user_5875,1,0,0.432,0.432,0,1,1,1,2024-10-13 11:07:21,2024-10-13 11:07:21,0.0,1.0
user_5878,1,0,0.3853,0.3853,0,0,1,1,2024-04-04 09:32:05,2024-04-04 09:32:05,0.0,0.0
user_5880,1,0,0.3255,0.3255,0,1,1,1,2024-09-15 16:47:19,2024-09-15 16:47:19,0.0,1.0
user_5883,1,0,0.1757,0.1757,0,1,1,1,2024-06-29 15:52:50,2024-06-29 15:52:50,0.0,1.0
user_5884,1,0,0.2382,0.2382,0,1,1,1,2024-03-16 18:17:10,2024-03-16 18:17:10,0.0,1.0
user_5885,2,0,0.10149999999999999,0.1367,0,0,2,1,2024-02-08 18:42:22,2024-05-23 15:40:35,0.0,0.0
user_5886,1,1,0.9034,0.9034,1,0,1,1,2024-03-27 02:22:11,2024-03-27 02:22:11,1.0,0.0
user_5889,1,0,0.3628,0.3628,0,0,1,1,2024-04-18 09:01:40,2024-04-18 09:01:40,0.0,0.0
user_5895,1,1,0.9007,0.9007,1,0,1,1,2024-08-14 04:23:19,2024-08-14 04:23:19,1.0,0.0
user_5896,1,0,0.2892,0.2892,0,0,1,1,2024-08-13 13:22:05,2024-08-13 13:22:05,0.0,0.0
user_5897,1,0,0.2309,0.2309,0,0,1,1,2024-12-24 14:18:03,2024-12-24 14:18:03,0.0,0.0
user_5898,1,0,0.001,0.001,0,0,1,1,2024-05-28 12:32:22,2024-05-28 12:32:22,0.0,0.0
user_5899,1,0,0.1632,0.1632,0,0,1,1,2024-06-12 11:50:30,2024-06-12 11:50:30,0.0,0.0
user_5901,1,0,0.0088,0.0088,0,1,1,1,2024-04-27 13:55:48,2024-04-27 13:55:48,0.0,1.0
user_5904,1,0,0.2469,0.2469,0,0,1,1,2024-11-22 17:37:17,2024-11-22 17:37:17,0.0,0.0
user_5907,1,1,0.9114,0.9114,1,1,1,1,2024-06-02 04:03:16,2024-06-02 04:03:16,1.0,1.0
user_5913,1,0,0.3846,0.3846,0,1,1,1,2024-01-21 15:10:56,2024-01-21 15:10:56,0.0,1.0
user_5918,2,0,0.29290000000000005,0.3057,0,0,2,1,2024-01-30 12:00:14,2024-07-16 13:40:28,0.0,0.0
user_5920,1,1,0.9627,0.9627,1,0,1,1,2024-01-04 01:20:47,2024-01-04 01:20:47,1.0,0.0
user_5921,1,0,0.1223,0.1223,0,0,1,1,2024-06-06 16:04:09,2024-06-06 16:04:09,0.0,0.0
user_5922,2,0,0.2026,0.3877,0,0,2,2,2024-01-30 10:23:55,2024-10-04 12:06:57,0.0,0.0
user_5923,2,0,0.1384,0.2747,0,1,2,2,2024-01-20 16:48:29,2024-11-08 09:49:00,0.0,0.5
user_5924,1,0,0.3796,0.3796,0,0,1,1,2024-09-24 09:49:05,2024-09-24 09:49:05,0.0,0.0
user_5926,1,0,0.0278,0.0278,0,1,1,1,2024-04-20 15:05:25,2024-04-20 15:05:25,0.0,1.0
user_5927,1,0,0.3165,0.3165,0,0,1,1,2024-02-08 14:43:21,2024-02-08 14:43:21,0.0,0.0
user_5928,2,0,0.2198,0.3744,0,0,2,1,2024-02-26 14:56:39,2024-03-14 16:10:13,0.0,0.0
user_5930,1,0,0.4909,0.4909,0,0,1,1,2024-11-04 13:42:32,2024-11-04 13:42:32,0.0,0.0
user_5931,1,0,0.3972,0.3972,0,0,1,1,2024-07-30 18:04:42,2024-07-30 18:04:42,0.0,0.0
user_5932,1,0,0.2598,0.2598,0,1,1,1,2024-07-13 17:10:59,2024-07-13 17:10:59,0.0,1.0
user_5933,2,0,0.25125,0.4204,0,1,2,2,2024-09-11 18:10:49,2024-10-19 13:06:21,0.0,0.5
user_5934,1,0,0.0636,0.0636,0,0,1,1,2024-11-19 16:14:36,2024-11-19 16:14:36,0.0,0.0
user_5936,1,1,0.9915,0.9915,1,1,1,1,2024-07-06 04:09:01,2024-07-06 04:09:01,1.0,1.0
user_5940,1,0,0.4014,0.4014,0,0,1,1,2024-04-30 16:14:10,2024-04-30 16:14:10,0.0,0.0
user_5947,1,1,0.988,0.988,1,0,1,1,2024-10-01 01:03:40,2024-10-01 01:03:40,1.0,0.0
user_5951,1,0,0.4897,0.4897,0,1,1,1,2024-10-05 13:27:14,2024-10-05 13:27:14,0.0,1.0
user_5952,1,0,0.4332,0.4332,0,0,1,1,2024-08-20 17:16:40,2024-08-20 17:16:40,0.0,0.0
user_5953,1,1,0.9842,0.9842,1,0,1,1,2024-05-16 02:20:11,2024-05-16 02:20:11,1.0,0.0
user_5954,1,0,0.307,0.307,0,1,1,1,2024-10-27 17:04:42,2024-10-27 17:04:42,0.0,1.0
user_5955,1,0,0.1924,0.1924,0,0,1,1,2024-08-14 17:50:07,2024-08-14 17:50:07,0.0,0.0
user_5956,1,0,0.0072,0.0072,0,0,1,1,2024-07-26 13:52:46,2024-07-26 13:52:46,0.0,0.0
user_5958,1,0,0.1477,0.1477,0,0,1,1,2024-01-19 15:55:10,2024-01-19 15:55:10,0.0,0.0
user_5959,1,0,0.3539,0.3539,0,0,1,1,2024-05-14 10:48:11,2024-05-14 10:48:11,0.0,0.0
user_5964,2,0,0.37525,0.4591,0,1,2,2,2024-04-04 11:25:39,2024-05-26 12:52:54,0.0,0.5
user_5966,1,1,0.9736,0.9736,1,0,1,1,2024-07-15 03:44:07,2024-07-15 03:44:07,1.0,0.0
user_5968,1,1,0.9181,0.9181,1,1,1,1,2024-07-28 01:05:26,2024-07-28 01:05:26,1.0,1.0
user_5969,1,0,0.4784,0.4784,0,0,1,1,2024-10-30 18:00:36,2024-10-30 18:00:36,0.0,0.0
user_5975,1,0,0.3835,0.3835,0,1,1,1,2024-11-02 10:29:43,2024-11-02 10:29:43,0.0,1.0
user_5976,1,0,0.1022,0.1022,0,1,1,1,2024-11-09 10:00:11,2024-11-09 10:00:11,0.0,1.0
user_5977,3,1,0.5988333333333333,0.9798,1,1,3,2,2024-05-21 14:18:58,2024-09-19 17:56:27,0.3333333333333333,0.3333333333333333
user_5985,2,1,0.5894,0.9937,1,1,2,2,2024-04-06 13:12:53,2024-04-22 03:25:08,0.5,0.5
user_5987,1,0,0.1229,0.1229,0,1,1,1,2024-05-11 17:34:45,2024-05-11 17:34:45,0.0,1.0
user_5988,2,0,0.12845,0.1566,0,0,2,1,2024-01-17 13:04:25,2024-12-23 13:29:29,0.0,0.0
user_5990,2,1,0.6731499999999999,0.939,1,1,2,2,2024-10-30 04:30:21,2024-12-29 15:49:40,0.5,0.5
user_5992,1,0,0.1447,0.1447,0,0,1,1,2024-04-10 14:50:37,2024-04-10 14:50:37,0.0,0.0
user_5993,3,0,0.22616666666666665,0.4236,0,0,3,2,2024-01-29 17:42:51,2024-11-12 12:32:49,0.0,0.0
user_5996,1,0,0.2157,0.2157,0,0,1,1,2024-09-12 12:17:39,2024-09-12 12:17:39,0.0,0.0
user_6002,1,0,0.4804,0.4804,0,1,1,1,2024-09-15 13:48:10,2024-09-15 13:48:10,0.0,1.0
user_6005,1,1,0.9453,0.9453,1,0,1,1,2024-03-27 01:36:55,2024-03-27 01:36:55,1.0,0.0
user_6007,1,0,0.152,0.152,0,0,1,1,2024-08-08 17:09:54,2024-08-08 17:09:54,0.0,0.0
user_6009,2,1,0.5541,0.9761,1,0,2,2,2024-01-08 12:40:12,2024-06-10 01:20:27,0.5,0.0
user_6010,1,0,0.4675,0.4675,0,0,1,1,2024-09-20 11:17:50,2024-09-20 11:17:50,0.0,0.0
user_6013,1,0,0.2948,0.2948,0,0,1,1,2024-10-08 14:09:33,2024-10-08 14:09:33,0.0,0.0
user_6014,3,1,0.5062333333333333,0.9642,1,0,3,2,2024-04-09 18:40:36,2024-07-23 03:53:07,0.3333333333333333,0.0
user_6026,1,0,0.1346,0.1346,0,0,1,1,2024-01-22 18:07:40,2024-01-22 18:07:40,0.0,0.0
user_6027,3,0,0.06856666666666666,0.1263,0,1,3,2,2024-04-24 18:02:35,2024-12-21 09:40:45,0.0,0.3333333333333333
user_6028,1,0,0.0633,0.0633,0,0,1,1,2024-08-08 13:00:59,2024-08-08 13:00:59,0.0,0.0
user_6029,3,0,0.33243333333333336,0.441,0,1,3,1,2024-04-14 12:50:45,2024-07-23 16:17:05,0.0,0.3333333333333333
user_6030,1,0,0.167,0.167,0,0,1,1,2024-06-05 15:37:01,2024-06-05 15:37:01,0.0,0.0
user_6032,1,0,0.1186,0.1186,0,0,1,1,2024-06-13 14:06:27,2024-06-13 14:06:27,0.0,0.0
user_6033,1,0,0.2524,0.2524,0,0,1,1,2024-08-16 14:01:48,2024-08-16 14:01:48,0.0,0.0
user_6034,3,2,0.7585333333333333,0.9483,2,0,3,2,2024-07-12 12:59:24,2024-10-02 03:37:07,0.6666666666666666,0.0
user_6035,2,0,0.1401,0.2582,0,2,2,2,2024-03-17 17:27:24,2024-08-04 13:59:22,0.0,1.0
user_6036,1,0,0.1439,0.1439,0,1,1,1,2024-03-16 13:24:45,2024-03-16 13:24:45,0.0,1.0
user_6040,2,0,0.3093,0.3355,0,1,2,2,2024-07-26 11:26:30,2024-09-15 09:45:59,0.0,0.5
user_6041,2,0,0.2098,0.2103,0,0,2,2,2024-07-12 14:56:28,2024-11-29 13:17:05,0.0,0.0
user_6042,1,0,0.4098,0.4098,0,0,1,1,2024-12-12 09:16:54,2024-12-12 09:16:54,0.0,0.0
user_6048,1,0,0.4908,0.4908,0,0,1,1,2024-07-30 11:14:28,2024-07-30 11:14:28,0.0,0.0
user_6049,1,0,0.298,0.298,0,1,1,1,2024-01-20 18:27:42,2024-01-20 18:27:42,0.0,1.0
user_6050,1,0,0.1062,0.1062,0,1,1,1,2024-12-28 16:21:15,2024-12-28 16:21:15,0.0,1.0
user_6052,1,1,0.942,0.942,1,0,1,1,2024-10-18 03:34:24,2024-10-18 03:34:24,1.0,0.0
user_6056,1,0,0.085,0.085,0,0,1,1,2024-07-26 15:27:20,2024-07-26 15:27:20,0.0,0.0
user_6062,1,0,0.2655,0.2655,0,0,1,1,2024-02-28 11:36:02,2024-02-28 11:36:02,0.0,0.0
user_6064,1,0,0.1819,0.1819,0,0,1,1,2024-05-09 14:53:26,2024-05-09 14:53:26,0.0,0.0
user_6065,1,0,0.3056,0.3056,0,0,1,1,2024-12-18 15:40:05,2024-12-18 15:40:05,0.0,0.0
user_6070,1,0,0.3943,0.3943,0,0,1,1,2024-02-28 11:37:05,2024-02-28 11:37:05,0.0,0.0
user_6071,1,0,0.1092,0.1092,0,0,1,1,2024-04-17 16:10:26,2024-04-17 16:10:26,0.0,0.0
user_6072,1,0,0.0642,0.0642,0,1,1,1,2024-10-27 12:50:44,2024-10-27 12:50:44,0.0,1.0
