user_id,department,role,mfa_enabled,is_active,join_date,termination_date,manager
user_6507,finance,analyst,yes,yes,2023-07-25,,user_2227
user_6508,it,engineer,no,no,2021-03-18,2021-09-28,user_7072
user_6511,it,engineer,no,yes,2024-10-27,,user_9232
user_6513,it,analyst,yes,no,2025-02-22,2025-10-22,user_1924
user_6514,finance,admin,yes,yes,2024-09-15,,user_4888
user_6520,it,analyst,yes,no,2025-04-03,2025-07-16,user_8773
user_6523,operations,analyst,yes,yes,2024-07-28,,user_9036
user_6524,finance,analyst,no,yes,2024-12-29,,user_4246
user_6525,finance,manager,no,yes,2021-04-15,,user_9452
user_6526,it,analyst,yes,yes,2022-10-24,,user_6146
user_6530,sales,manager,yes,yes,2023-08-08,,user_3086
user_6535,operations,manager,yes,yes,2025-04-20,,user_3284
user_6536,operations,intern,yes,yes,2025-01-08,,user_6981
user_6537,it,analyst,no,yes,2021-04-18,,user_2388
user_6538,it,analyst,yes,yes,2023-09-23,,user_5559
user_6539,finance,analyst,yes,yes,2022-05-21,,user_7870
user_6540,operations,engineer,yes,yes,2023-03-11,,user_1043
user_6541,sales,analyst,no,yes,2024-08-19,,user_7232
user_6544,operations,admin,yes,yes,2024-12-08,,user_5598
user_6545,sales,engineer,no,yes,2024-03-26,,user_6345
user_6546,operations,engineer,no,yes,2024-11-02,,user_9071
user_6549,finance,engineer,no,yes,2021-08-23,,user_1038
user_6550,sales,analyst,yes,yes,2022-01-12,,user_6890
user_6554,finance,analyst,yes,yes,2025-04-28,,user_9832
user_6558,it,analyst,yes,yes,2023-08-06,,user_6707
user_6559,finance,engineer,yes,no,2024-12-14,2025-05-21,user_7977
user_6564,finance,analyst,yes,yes,2023-01-29,,user_4835
user_6568,it,analyst,yes,yes,2021-11-06,,user_3078
user_6570,hr,intern,yes,yes,2025-04-10,,user_5366
user_6572,it,analyst,no,yes,2021-11-29,,user_2699
user_6575,it,admin,yes,yes,2024-01-08,,user_1347
user_6579,finance,admin,yes,yes,2021-02-04,,user_4996
user_6580,finance,analyst,no,yes,2025-03-16,,user_4579
user_6581,it,analyst,yes,yes,2023-08-01,,user_6852
user_6582,hr,analyst,no,yes,2021-07-07,,user_2988
user_6584,operations,engineer,no,yes,2024-12-29,,user_4413
user_6586,operations,engineer,no,no,2021-04-19,2023-08-13,user_6271
user_6589,sales,admin,yes,yes,2023-05-12,,user_8195
user_6590,operations,intern,yes,yes,2025-07-29,,user_4056
user_6593,it,engineer,yes,no,2024-10-19,2025-10-12,user_2333
user_6595,operations,analyst,yes,yes,2023-10-07,,user_1859
user_6596,hr,analyst,yes,yes,2025-04-25,,user_3967
user_6598,hr,admin,yes,yes,2025-03-16,,user_7761
user_6604,operations,analyst,yes,yes,2025-01-21,,user_4056
user_6606,it,analyst,yes,yes,2021-11-22,,user_7494
user_6610,operations,engineer,yes,yes,2021-10-05,,user_9181
user_6614,sales,manager,no,yes,2021-10-14,,user_8194
user_6615,sales,intern,yes,yes,2021-07-17,,user_7061
user_6616,sales,engineer,no,yes,2025-03-11,,user_5228
user_6619,it,analyst,yes,yes,2022-01-20,,user_7700
user_6628,hr,intern,no,yes,2024-03-06,,user_7154
user_6629,it,analyst,no,yes,2023-02-03,,user_5372
user_6631,it,analyst,yes,yes,2024-12-22,,user_9921
user_6633,operations,manager,no,yes,2021-11-27,,user_1152
user_6637,operations,analyst,yes,yes,2021-02-05,,user_2284
user_6638,operations,manager,no,no,2025-03-09,2025-08-25,user_8256
user_6639,it,analyst,no,yes,2022-01-10,,user_6540
user_6641,finance,manager,no,yes,2022-02-26,,user_3980
user_6642,it,manager,yes,no,2024-11-07,2025-05-18,user_4973
user_6645,finance,admin,yes,yes,2023-11-02,,user_3893
user_6649,sales,admin,no,no,2024-07-24,2025-08-04,user_9141
user_6652,hr,analyst,yes,yes,2025-03-01,,user_6501
user_6653,finance,manager,yes,yes,2025-01-13,,user_6979
user_6655,finance,manager,yes,yes,2024-05-29,,user_3444
user_6656,operations,analyst,no,yes,2024-04-20,,user_2321
user_6660,operations,admin,yes,yes,2023-02-23,,user_6653
user_6662,hr,engineer,yes,no,2023-01-29,2025-03-12,user_4533
user_6663,finance,analyst,yes,yes,2023-10-30,,user_5588
user_6666,it,manager,yes,yes,2025-05-07,,user_2592
user_6668,hr,analyst,no,yes,2023-07-22,,user_1596
user_6669,operations,engineer,yes,yes,2020-11-20,,user_7383
user_6674,operations,analyst,yes,yes,2024-11-18,,user_3508
user_6678,it,intern,yes,yes,2024-07-12,,user_3460
user_6687,hr,admin,no,yes,2022-07-12,,user_3460
user_6689,sales,manager,no,yes,2023-12-04,,user_5668
user_6693,it,engineer,yes,yes,2021-10-02,,user_9192
user_6697,operations,intern,no,no,2024-09-15,2024-11-26,user_1344
user_6699,finance,engineer,yes,yes,2025-05-02,,user_7219
user_6700,it,analyst,yes,yes,2022-04-01,,user_9894
user_6704,finance,manager,yes,yes,2025-06-29,,user_7067
user_6706,it,admin,yes,yes,2024-04-27,,user_8544
user_6707,sales,engineer,no,yes,2024-08-08,,user_2882
user_6710,it,engineer,yes,no,2022-06-10,2023-08-17,user_4471
user_6711,finance,intern,yes,yes,2021-05-20,,user_9832
user_6716,finance,intern,yes,yes,2024-11-17,,user_6746
user_6720,it,intern,yes,yes,2022-05-26,,user_7701
user_6721,finance,analyst,yes,yes,2024-03-04,,user_2596
user_6724,finance,engineer,yes,yes,2023-11-21,,user_9237
user_6726,operations,engineer,yes,no,2025-06-23,2025-06-25,user_1748
user_6730,it,admin,yes,yes,2025-05-11,,user_4301
user_6731,hr,engineer,no,yes,2023-04-28,,user_8972
user_6735,sales,analyst,no,yes,2024-06-04,,user_2494
user_6737,finance,admin,yes,yes,2021-01-10,,user_5705
user_6740,sales,engineer,no,yes,2025-08-07,,user_5968
user_6741,hr,analyst,no,yes,2023-03-29,,user_6122
user_6746,sales,manager,no,yes,2021-02-01,,user_5725
user_6747,operations,analyst,no,no,2021-09-08,2025-08-30,user_3806
user_6748,sales,analyst,yes,yes,2024-04-12,,user_5715
user_6752,sales,analyst,no,yes,2024-06-09,,user_4166
user_6756,hr,manager,yes,yes,2025-04-06,,user_6836
user_6758,sales,engineer,yes,yes,2025-06-15,,user_8997
user_6759,it,engineer,yes,no,2022-12-02,2023-09-20,user_4635
user_6760,it,engineer,yes,yes,2025-08-17,,user_7397
user_6761,hr,admin,no,yes,2024-05-29,,user_7672
user_6762,it,analyst,yes,yes,2023-05-05,,user_2343
user_6765,finance,analyst,yes,yes,2020-12-29,,user_6649
user_6766,it,intern,yes,yes,2024-09-01,,user_8978
user_6771,it,analyst,yes,yes,2024-04-21,,user_5537
user_6778,operations,intern,yes,yes,2021-07-01,,user_1809
user_6780,sales,admin,yes,no,2023-11-08,2024-02-15,user_1968
user_6781,it,engineer,yes,yes,2021-05-06,,user_1322
user_6782,hr,intern,yes,no,2023-07-07,2025-05-27,user_9849
user_6784,hr,analyst,no,yes,2022-12-18,,user_2459
user_6785,finance,analyst,yes,yes,2023-03-16,,user_8178
user_6786,finance,engineer,yes,yes,2025-10-07,,user_1253
user_6787,hr,manager,yes,yes,2021-09-19,,user_6196
user_6788,hr,intern,yes,no,2025-09-25,2025-04-16,user_7349
user_6791,sales,analyst,no,yes,2022-06-07,,user_8853
user_6794,it,engineer,no,yes,2025-07-20,,user_9525
user_6798,hr,engineer,yes,yes,2023-08-05,,user_9955
user_6800,it,engineer,yes,yes,2020-12-20,,user_1603
user_6801,finance,analyst,no,no,2023-02-21,2025-08-10,user_2169
user_6802,it,manager,yes,yes,2025-06-09,,user_8834
user_6805,operations,admin,yes,yes,2021-03-26,,user_4439
user_6806,it,analyst,no,yes,2024-10-04,,user_7982
user_6807,it,admin,yes,yes,2024-02-04,,user_1664
user_6808,sales,engineer,no,yes,2022-09-02,,user_8882
user_6809,sales,admin,yes,yes,2022-08-08,,user_5330
user_6810,operations,engineer,no,yes,2025-08-22,,user_4108
user_6816,it,analyst,yes,yes,2024-09-24,,user_5969
user_6817,operations,engineer,yes,yes,2025-09-22,,user_4351
user_6819,hr,intern,yes,yes,2023-09-23,,user_4155
user_6821,it,manager,yes,yes,2022-07-03,,user_1115
user_6824,finance,intern,yes,yes,2023-09-20,,user_2916
user_6825,it,manager,yes,no,2021-02-05,2023-06-06,user_6614
user_6827,it,analyst,yes,yes,2024-03-31,,user_2091
user_6828,hr,manager,no,no,2021-06-08,2021-12-01,user_1458
user_6836,sales,intern,yes,yes,2024-09-19,,user_8737
user_6837,sales,analyst,yes,yes,2025-10-29,,user_1751
user_6839,operations,intern,yes,yes,2025-03-03,,user_9838
user_6841,it,intern,yes,yes,2020-12-09,,user_6375
user_6842,sales,manager,no,yes,2022-07-23,,user_5438
user_6847,finance,analyst,yes,no,2024-02-15,2024-04-09,user_2869
user_6852,operations,engineer,no,yes,2025-05-08,,user_2656
user_6855,finance,analyst,yes,yes,2021-04-09,,user_7212
user_6858,operations,admin,yes,yes,2021-02-28,,user_7390
user_6861,hr,manager,no,yes,2024-09-22,,user_9103
user_6862,sales,manager,no,yes,2024-12-04,,user_5709
user_6863,sales,admin,yes,no,2024-10-27,2025-07-30,user_5483
user_6867,finance,manager,no,yes,2021-10-06,,user_7558
user_6868,it,manager,yes,yes,2024-02-24,,user_6687
user_6869,sales,manager,no,yes,2022-06-15,,user_4258
user_6872,it,manager,yes,no,2025-10-01,2025-03-10,user_6752
user_6873,sales,engineer,no,no,2025-04-11,2025-04-27,user_9934
user_6874,it,admin,no,yes,2021-08-17,,user_9340
user_6876,it,manager,yes,no,2022-02-11,2024-06-05,user_8773
user_6887,hr,engineer,no,yes,2023-04-16,,user_7756
user_6890,hr,engineer,yes,no,2021-03-21,2023-03-02,user_9829
user_6892,operations,analyst,yes,yes,2024-09-23,,user_6700
user_6898,it,analyst,yes,yes,2021-09-29,,user_5940
user_6900,it,intern,yes,yes,2021-03-03,,user_8819
user_6902,it,engineer,yes,yes,2025-06-27,,user_7030
user_6904,it,engineer,yes,yes,2023-05-12,,user_4350
user_6905,sales,engineer,yes,yes,2024-12-12,,user_1304
user_6911,sales,analyst,yes,yes,2022-01-20,,user_4527
user_6912,it,engineer,yes,no,2022-10-21,2023-05-13,user_4787
user_6916,sales,engineer,no,yes,2024-08-08,,user_9499
user_6918,operations,engineer,yes,yes,2025-09-13,,user_8847
user_6919,it,manager,yes,yes,2025-09-29,,user_2140
user_6920,sales,analyst,no,no,2025-01-14,2025-05-30,user_4106
user_6922,hr,analyst,no,no,2023-07-16,2023-08-16,user_9291
user_6924,finance,intern,yes,yes,2021-11-13,,user_1650
user_6925,sales,manager,no,yes,2023-01-21,,user_8278
user_6927,it,manager,yes,yes,2022-01-22,,user_5951
user_6930,sales,analyst,no,yes,2022-09-22,,user_8429
user_6932,sales,analyst,yes,yes,2025-02-07,,user_7697
user_6934,finance,engineer,yes,no,2023-03-25,2025-07-12,user_6649
user_6936,sales,engineer,yes,yes,2024-10-16,,user_5771
user_6937,it,engineer,yes,yes,2023-08-27,,user_6589
user_6943,it,analyst,yes,yes,2024-09-17,,user_1549
user_6945,operations,engineer,yes,yes,2024-02-05,,user_4322
user_6950,sales,analyst,yes,yes,2024-07-24,,user_6628
user_6951,finance,analyst,no,yes,2025-05-05,,user_1795
user_6953,it,manager,no,yes,2024-04-07,,user_8912
user_6954,operations,analyst,yes,yes,2022-06-15,,user_9083
user_6955,operations,analyst,no,yes,2023-11-10,,user_8084
user_6956,operations,engineer,yes,yes,2023-04-28,,user_3085
user_6961,finance,engineer,yes,no,2021-08-13,2025-05-06,user_4472
user_6968,hr,admin,no,yes,2025-02-24,,user_2085
user_6970,it,manager,yes,yes,2023-12-15,,user_9922
user_6971,sales,analyst,yes,yes,2023-12-20,,user_4069
user_6979,hr,analyst,yes,yes,2024-01-15,,user_2869
user_6980,hr,intern,yes,yes,2024-09-29,,user_2713
user_6981,sales,engineer,yes,yes,2024-07-23,,user_9214
user_6984,finance,engineer,yes,yes,2022-01-28,,user_1373
user_6985,sales,analyst,yes,yes,2023-09-25,,user_9431
user_6989,operations,engineer,yes,yes,2021-06-29,,user_6902
user_6990,sales,analyst,yes,no,2025-05-16,2025-04-21,user_9882
user_6992,hr,engineer,yes,yes,2025-03-25,,user_4455
user_6993,finance,intern,yes,no,2023-08-03,2025-09-19,user_6466
user_6995,operations,intern,no,yes,2022-02-19,,user_3340
user_6997,sales,engineer,yes,yes,2021-12-15,,user_1321
user_7000,operations,manager,no,yes,2024-04-19,,user_5305
user_7001,finance,intern,no,yes,2023-05-17,,user_6056
user_7003,operations,engineer,no,yes,2024-08-31,,user_5451
user_7004,operations,analyst,yes,yes,2024-11-09,,user_3922
user_7005,operations,manager,yes,yes,2020-12-01,,user_9232
user_7007,operations,analyst,yes,yes,2022-05-30,,user_2595
user_7012,sales,manager,no,no,2025-06-18,2025-04-28,user_2194
user_7013,operations,manager,yes,yes,2023-08-17,,user_8975
user_7014,finance,engineer,no,yes,2025-03-05,,user_6033
user_7016,it,manager,no,yes,2022-01-04,,user_3962
user_7018,finance,analyst,yes,no,2024-08-26,2025-01-31,user_1671
user_7021,it,engineer,yes,yes,2024-12-06,,user_5687
user_7024,it,admin,yes,no,2025-08-28,2025-02-21,user_8178
user_7027,finance,engineer,yes,yes,2025-02-18,,user_9589
user_7029,hr,analyst,yes,yes,2023-08-12,,user_2942
user_7030,finance,intern,no,yes,2024-03-20,,user_1432
user_7033,sales,intern,yes,yes,2021-03-11,,user_3487
user_7038,sales,analyst,no,no,2024-10-27,2025-03-31,user_9554
user_7039,finance,analyst,no,yes,2024-08-23,,user_6440
user_7041,sales,engineer,no,no,2023-07-20,2025-09-28,user_4406
user_7043,it,admin,yes,yes,2023-11-20,,user_4835
user_7046,hr,intern,yes,yes,2025-06-29,,user_3398
user_7047,finance,intern,yes,yes,2020-12-22,,user_7628
user_7049,it,engineer,yes,yes,2021-07-16,,user_3825
user_7051,operations,engineer,yes,yes,2025-06-30,,user_8825
user_7053,operations,analyst,yes,yes,2021-01-18,,user_5878
user_7058,finance,analyst,yes,yes,2022-09-13,,user_9096
user_7059,finance,manager,yes,yes,2022-04-09,,user_7658
user_7060,it,engineer,yes,yes,2021-05-23,,user_6040
user_7061,hr,engineer,yes,yes,2022-11-21,,user_7685
user_7064,hr,engineer,yes,yes,2021-02-17,,user_8645
user_7065,hr,analyst,no,yes,2020-11-21,,user_9433
user_7066,sales,engineer,no,yes,2024-11-17,,user_2996
user_7067,sales,analyst,yes,no,2024-02-19,2024-12-17,user_5955
user_7068,it,manager,yes,yes,2024-11-25,,user_2689
user_7071,sales,admin,yes,yes,2020-12-11,,user_5281
user_7072,hr,engineer,no,yes,2022-04-08,,user_3056
user_7073,it,intern,yes,yes,2021-02-22,,user_8728
user_7074,hr,analyst,no,yes,2024-05-31,,user_1952
user_7076,operations,manager,yes,yes,2022-09-09,,user_7825
user_7077,sales,analyst,yes,yes,2024-10-03,,user_1156
user_7078,operations,manager,yes,yes,2025-10-09,,user_7376
user_7083,it,intern,yes,yes,2025-04-24,,user_7941
user_7085,operations,engineer,no,yes,2024-06-17,,user_4380
user_7088,finance,intern,no,yes,2022-10-01,,user_8385
user_7089,sales,analyst,yes,yes,2025-09-08,,user_1871
user_7093,it,intern,yes,yes,2023-12-24,,user_1701
user_7094,it,analyst,yes,yes,2020-12-13,,user_6302
user_7096,it,intern,yes,yes,2025-10-03,,user_6945
user_7098,operations,analyst,no,no,2021-01-10,2021-08-06,user_3171
user_7109,finance,analyst,yes,yes,2024-01-17,,user_8980
user_7110,operations,engineer,yes,yes,2023-10-28,,user_5635
user_7112,hr,intern,yes,yes,2025-01-11,,user_9601
user_7114,operations,analyst,yes,yes,2025-10-10,,user_4306
user_7115,sales,manager,no,yes,2023-01-06,,user_8621
user_7116,sales,intern,yes,yes,2021-09-10,,user_7365
user_7117,it,manager,yes,yes,2024-10-09,,user_1843
user_7119,it,analyst,yes,yes,2025-04-19,,user_4014
user_7122,finance,manager,no,yes,2023-09-24,,user_8761
user_7124,operations,manager,yes,yes,2023-02-12,,user_7558
user_7125,hr,intern,no,no,2025-10-15,2025-09-17,user_2683
user_7126,it,admin,yes,yes,2023-03-21,,user_4841
user_7128,hr,engineer,yes,no,2025-05-17,2025-03-12,user_2280
user_7129,finance,intern,yes,yes,2022-05-29,,user_4632
user_7130,operations,manager,yes,yes,2024-05-09,,user_4878
user_7140,finance,analyst,yes,yes,2022-04-03,,user_6261
user_7142,operations,analyst,yes,no,2023-12-04,2025-05-31,user_2554
user_7143,hr,manager,no,no,2021-06-07,2024-03-09,user_3460
user_7144,finance,analyst,yes,yes,2023-06-20,,user_3506
user_7147,it,intern,yes,yes,2021-07-14,,user_2537
user_7148,finance,admin,no,yes,2022-03-21,,user_5293
user_7152,hr,analyst,yes,yes,2025-10-25,,user_8104
user_7154,operations,engineer,no,yes,2023-09-19,,user_3528
user_7155,finance,engineer,yes,yes,2022-08-27,,user_8301
user_7158,sales,intern,yes,no,2024-07-17,2025-05-11,user_3211
user_7159,finance,intern,yes,yes,2022-10-02,,user_9670
user_7161,hr,engineer,no,yes,2025-09-17,,user_3234
user_7162,operations,admin,yes,yes,2024-03-22,,user_5896
user_7170,hr,engineer,yes,yes,2021-07-17,,user_2884
user_7172,finance,engineer,yes,yes,2022-04-07,,user_8490
user_7173,it,analyst,no,yes,2023-10-19,,user_7264
user_7174,hr,analyst,yes,yes,2024-08-01,,user_4916
user_7183,sales,engineer,no,yes,2025-11-05,,user_4755
user_7185,hr,analyst,no,no,2025-04-19,2025-07-27,user_9300
user_7187,operations,analyst,no,yes,2024-11-08,,user_4259
user_7189,sales,engineer,no,yes,2025-11-05,,user_5798
user_7193,it,analyst,no,yes,2025-09-19,,user_7428
user_7194,sales,engineer,yes,yes,2022-07-22,,user_2699
user_7197,it,engineer,yes,yes,2021-04-27,,user_7059
user_7200,sales,intern,yes,yes,2022-09-03,,user_6332
user_7202,finance,manager,yes,yes,2023-07-03,,user_4266
user_7204,operations,analyst,yes,no,2022-07-30,2022-12-06,user_9522
user_7206,it,engineer,yes,yes,2024-11-14,,user_8978
user_7210,it,admin,yes,yes,2024-04-26,,user_1466
user_7212,operations,intern,no,no,2021-03-07,2021-11-06,user_3189
user_7215,operations,manager,yes,yes,2023-06-08,,user_2401
user_7216,finance,analyst,no,yes,2024-04-25,,user_2350
user_7217,finance,intern,yes,yes,2022-12-06,,user_8111
user_7219,operations,analyst,no,no,2022-10-26,2024-08-10,user_1451
user_7221,operations,engineer,no,yes,2021-08-16,,user_4137
user_7222,sales,manager,yes,no,2025-04-26,2025-08-30,user_1992
user_7226,operations,analyst,yes,yes,2023-02-01,,user_4835
user_7227,sales,analyst,yes,yes,2020-12-27,,user_4189
user_7230,operations,analyst,yes,yes,2022-05-30,,user_9172
user_7232,hr,engineer,no,yes,2022-02-25,,user_1012
user_7233,finance,intern,no,yes,2023-11-22,,user_2255
user_7240,operations,analyst,yes,yes,2025-07-27,,user_1349
user_7241,operations,admin,yes,yes,2022-03-21,,user_6747
user_7243,finance,analyst,yes,yes,2025-10-14,,user_4641
user_7245,it,engineer,yes,yes,2021-03-13,,user_3417
user_7250,sales,analyst,no,yes,2022-01-24,,user_2126
user_7251,it,intern,yes,yes,2023-09-25,,user_4780
user_7253,it,admin,yes,yes,2023-08-07,,user_7202
user_7255,it,engineer,yes,yes,2025-03-30,,user_9755
user_7256,hr,admin,yes,yes,2021-05-31,,user_5610
user_7257,it,engineer,yes,yes,2022-07-28,,user_3518
user_7258,it,intern,yes,yes,2024-11-30,,user_9270
user_7263,finance,engineer,no,yes,2022-01-15,,user_1472
user_7264,operations,intern,no,yes,2024-10-04,,user_8175
user_7266,it,engineer,yes,no,2024-06-16,2025-07-21,user_8013
user_7269,sales,analyst,yes,yes,2020-12-20,,user_2743
user_7270,sales,engineer,no,yes,2021-09-07,,user_3131
user_7271,hr,analyst,no,yes,2023-08-20,,user_1133
user_7274,operations,engineer,no,yes,2024-05-14,,user_8210
user_7275,it,manager,yes,yes,2025-06-05,,user_4747
user_7283,sales,engineer,no,yes,2021-10-21,,user_9399
user_7285,hr,analyst,yes,yes,2022-07-27,,user_5243
user_7288,operations,analyst,no,yes,2024-11-19,,user_1801
user_7290,operations,manager,no,yes,2021-05-15,,user_3796
user_7294,hr,intern,yes,yes,2022-07-31,,user_5504
user_7295,finance,manager,no,yes,2024-04-21,,user_3786
user_7297,operations,manager,yes,yes,2025-05-31,,user_9499
user_7301,operations,engineer,no,yes,2022-07-28,,user_2657
user_7302,hr,engineer,yes,yes,2022-08-21,,user_7074
user_7303,operations,analyst,no,yes,2020-12-09,,user_4056
user_7305,it,manager,yes,yes,2025-06-24,,user_5410
user_7308,operations,analyst,no,yes,2024-07-29,,user_6807
user_7310,finance,intern,yes,yes,2024-02-07,,user_9487
user_7313,sales,analyst,yes,yes,2022-07-28,,user_7173
user_7316,hr,manager,yes,yes,2024-01-30,,user_1455
user_7317,it,analyst,yes,yes,2021-07-26,,user_8636
user_7322,finance,analyst,yes,yes,2021-09-14,,user_7700
user_7323,finance,admin,yes,yes,2023-11-15,,user_1917
user_7327,it,analyst,yes,yes,2025-03-02,,user_2119
user_7328,hr,analyst,no,yes,2023-12-08,,user_4266
user_7330,sales,manager,yes,yes,2025-06-16,,user_2787
user_7331,finance,analyst,yes,yes,2021-04-28,,user_4858
user_7336,it,analyst,yes,yes,2023-11-26,,user_2404
user_7339,hr,admin,yes,yes,2025-04-16,,user_8553
user_7342,finance,admin,yes,yes,2023-11-08,,user_5283
user_7348,finance,intern,yes,yes,2022-07-21,,user_3566
user_7349,it,intern,no,yes,2024-11-15,,user_3279
user_7353,it,engineer,yes,no,2023-10-24,2025-05-23,user_8190
user_7354,it,analyst,yes,yes,2022-02-04,,user_1390
user_7355,it,admin,yes,yes,2021-01-29,,user_1652
user_7359,it,admin,yes,yes,2023-02-20,,user_9409
user_7361,finance,admin,yes,yes,2025-08-10,,user_8372
user_7363,it,engineer,yes,no,2022-05-12,2023-05-13,user_7805
user_7365,sales,analyst,yes,yes,2021-04-22,,user_3819
user_7371,it,admin,yes,no,2025-01-05,2025-01-30,user_8734
user_7372,operations,engineer,yes,yes,2024-05-29,,user_8532
